time,event
4643,2
4644,2
4644,2
4890,2
4890,2
4893,2
4893,2
5222,9
5222,10
5222,2
5223,8
5227,16
5227,8
5227,2
5227,11
5227,10
5227,13
5227,12
5230,11
5230,12
5230,9
5230,14
5230,16
5230,13
5230,17
5230,15
5234,17
5234,14
5234,15
5234,18
5234,18
5234,21
5237,22
5237,18
5237,21
5237,20
5237,22
5241,20
5267,22
5270,22
5270,22
5273,22
5276,22
5279,22
5282,22
5303,22
5318,22
5321,22
5336,22
5342,22
5345,22
5348,22
5354,22
5354,22
5360,22
5487,22
5490,22
5580,22
5580,22
5589,22
5589,22
5704,22
5706,22
5706,22
5845,22
5845,22
5878,22
5887,22
5887,22
5926,22
5926,22
5929,22
5929,22
5944,22
5947,22
5947,22
5977,22
5977,22
5986,22
6125,22
6125,22
6128,22
6128,22
6131,22
6140,22
6146,22
6149,22
6149,22
6152,22
6152,22
6155,22
6167,22
6167,22
6167,22
6173,22
6173,22
6176,22
6179,22
6179,22
6188,22
6200,22
6203,22
6203,22
6206,22
6206,22
6209,22
6215,22
6215,22
6215,22
6236,22
6248,22
6257,22
6260,22
6260,22
6266,22
6266,22
6272,22
6272,22
6272,22
6579,22
6582,22
6582,22
6591,22
6591,22
6600,22
7076,22
7076,22
7076,22
7112,22
7112,22
7115,22
7118,22
7121,22
7121,22
7238,22
7238,22
7264,22
7266,22
7266,22
7339,22
7339,22
7339,22
7350,22
7672,22
7678,22
7687,22
7687,22
7693,22
8114,22
8114,22
8123,22
8220,22
8220,22
8223,22
8223,22
8271,22
8271,22
8272,22
8275,22
8275,22
8337,22
8337,22
8337,22
8337,22
8343,22
8376,22
8376,22
8376,22
8385,22
8385,22
8391,22
8637,22
8639,22
8642,22
8651,22
8651,22
8661,22
8663,22
8672,22
8675,22
8720,22
8735,22
8735,22
8826,22
8830,22
8830,22
8835,22
8835,22
8838,22
8838,22
8844,22
8844,22
8853,22
8853,22
8862,22
8865,22
8871,22
8871,22
8883,22
8886,22
8904,22
8904,22
8904,22
8905,22
8919,22
8922,22
8922,22
8934,22
8940,22
8970,22
8976,23
8982,23
8982,22
8982,22
8983,23
8988,23
8991,20
8991,21
8994,18
8994,22
8995,20
8998,18
8998,21
9000,17
9000,14
9003,15
9003,17
9003,16
9004,25
9004,25
9007,11
9007,15
9007,14
9007,13
9010,13
9010,12
9010,9
9010,11
9010,16
9010,25
9014,12
9014,10
9019,10
9019,10
9022,8
9022,8
9028,8
9032,9
9032,8
9032,9
9035,9
9037,8
9040,2
9043,2
9043,2
9043,9
9046,8
9046,3
9049,4
9049,0
9052,2
9052,3
9080,7
9080,0
9080,0
9081,7
9086,7
9089,7
9093,6
9096,6
9098,4
9107,4
9107,4
9110,4
9111,4
9114,6
9117,6
9131,0
9140,4
9140,4
9143,0
9146,4
9149,0
9149,0
9152,3
9152,8
9152,4
9152,2
9155,9
9155,10
9156,0
9158,3
9158,8
9159,10
9161,9
9165,2
9165,2
9172,2
9179,2
9182,2
9185,2
9381,2
9381,2
9465,2
9465,2
9465,2
9468,10
9468,9
9468,10
9468,9
9471,9
9474,2
9474,10
9514,2
9516,2
9516,2
9522,2
9522,2
9522,2
9522,2
9525,2
9552,2
9552,2
9555,2
9654,2
9657,2
9811,2
9817,2
9889,2
9892,2
9892,2
9892,2
9987,2
9990,2
9990,2
10158,2
10166,2
10166,2
10170,2
10170,2
10173,2
10198,2
10206,2
10206,2
10233,2
10233,2
10237,2
10237,2
10257,2
10269,2
10269,2
10274,2
10291,2
10294,2
10298,2
10306,2
10315,2
10318,2
10318,2
10330,2
10333,2
10354,2
10354,2
10354,2
10363,2
10858,2
10858,2
10859,2
11170,2
11172,9
11172,10
11172,9
11172,10
11172,9
11172,10
11176,10
11176,10
11176,8
11176,8
11177,9
11177,9
11177,3
11177,0
11177,0
11182,3
11182,2
11182,4
11182,2
11182,0
11182,7
11182,8
11186,4
11187,7
11191,7
11191,4
11191,4
11192,6
11194,4
11194,4
11194,4
11194,4
11195,7
11195,6
11207,6
11213,6
11252,6
11255,6
11264,6
11270,6
11273,6
11276,6
11284,4
11284,4
11285,6
11288,6
11297,6
11299,4
11299,0
11301,3
11302,4
11302,8
11302,2
11303,6
11305,3
11305,0
11305,0
11307,2
11310,8
11310,8
11314,8
11314,8
11365,8
11365,8
11365,8
11365,8
11365,8
11368,8
11371,8
11371,8
11374,8
11410,8
11410,8
11413,8
11414,8
11416,8
11461,8
11464,8
11464,8
11464,8
11473,2
11473,8
11473,2
11476,2
11476,9
11477,8
11479,9
11479,9
11482,2
11482,2
11482,2
11510,2
11512,2
11512,2
11625,2
11628,2
11719,2
11721,9
11721,10
11721,10
11721,9
11721,10
11721,9
11725,2
11727,10
11730,2
11730,9
11730,2
11733,9
11733,8
11733,8
11736,3
11736,9
11736,8
11736,8
11736,0
11736,0
11740,2
11740,3
11740,4
11740,0
11745,3
11745,0
11746,4
11746,4
11748,8
11748,0
11748,2
11751,3
11754,2
11754,8
11754,2
11754,8
11754,8
11757,2
11757,2
11763,8
11766,2
11772,9
11772,2
11772,15
11772,10
11772,2
11775,14
11775,9
11775,10
11778,14
11780,16
11783,16
11783,13
11783,15
11786,13
11786,11
11786,12
11789,11
11789,11
11800,11
11800,13
11803,12
11803,16
11804,15
11804,13
11805,16
11805,14
11806,17
11809,14
11809,15
11812,17
11815,21
11815,18
11820,21
11820,26
11820,18
11820,27
11823,26
11823,27
11826,28
11826,28
11826,29
11829,30
11829,28
11829,29
11831,30
11834,31
11834,30
11834,31
11834,30
11834,31
11837,31
11837,31
11846,30
11850,28
11850,28
11850,28
11850,28
11850,31
11850,31
11850,31
11850,31
11850,29
11854,32
11854,29
11857,32
11857,29
11860,30
11860,30
11862,28
11862,29
11862,29
11865,30
11867,29
11867,30
11868,29
11872,30
11892,30
11893,29
11894,2
11894,2
11894,2
11894,29
11898,30
11898,10
11898,10
11898,10
11901,9
11904,10
11904,2
11904,2
11921,10
11924,10
11941,30
11944,31
11944,30
11944,29
11945,30
11951,28
11951,30
11951,31
11952,32
11954,28
11954,32
11954,29
11956,28
11956,28
11960,28
11964,28
11965,29
11966,30
11966,29
11966,29
11967,28
11968,31
11968,29
11968,29
11968,29
11969,30
11970,31
11973,28
11976,29
11984,28
11987,28
11987,28
11987,28
11987,28
11990,32
11993,32
11996,28
11996,28
12000,28
12001,28
12001,28
12006,28
12006,28
12013,28
12015,28
12021,32
12025,32
12028,29
12029,29
12029,29
12029,29
12029,29
12030,29
12030,29
12033,29
12033,29
12034,28
12035,28
12035,28
12036,29
12036,29
12039,28
12039,28
12040,28
12042,28
12042,28
12042,28
12042,28
12045,29
12047,30
12048,28
12049,30
12049,30
12051,31
12051,30
12051,29
12056,30
12059,27
12059,29
12059,29
12063,33
12063,34
12063,31
12063,29
12064,27
12064,34
12067,33
12067,33
12074,10
12074,10
12074,10
12075,9
12077,10
12077,9
12077,10
12077,9
12077,10
12077,9
12088,10
12091,10
12098,15
12100,9
12100,8
12100,8
12100,2
12102,3
12103,0
12103,9
12104,8
12104,8
12105,4
12105,16
12105,2
12106,0
12106,0
12107,13
12108,15
12108,3
12108,4
12108,16
12109,12
12109,12
12109,11
12112,35
12112,13
12112,11
12112,36
12112,12
12113,10
12115,35
12120,10
12123,4
12127,37
12127,4
12129,4
12130,10
12136,10
12139,10
12139,10
12139,37
12142,9
12144,2
12144,8
12144,2
12144,10
12145,9
12145,3
12146,8
12146,0
12147,0
12148,2
12149,24
12152,24
12152,24
12152,24
12152,24
12153,24
12154,0
12160,3
12160,0
12169,7
12169,34
12169,33
12169,26
12172,33
12172,34
12172,7
12172,27
12172,29
12173,26
12173,27
12173,28
12174,29
12174,4
12175,29
12177,29
12177,29
12180,28
12182,4
12187,7
12189,4
12189,7
12194,7
12194,4
12194,4
12206,28
12208,34
12208,26
12208,26
12208,27
12209,21
12209,28
12209,28
12212,18
12212,26
12212,27
12215,21
12215,34
12215,17
12215,18
12215,18
12217,14
12220,16
12220,15
12220,17
12220,25
12221,14
12224,7
12224,16
12224,15
12227,25
12230,25
12230,25
12232,16
12232,13
12233,38
12236,16
12236,7
12236,25
12236,4
12236,11
12236,38
12239,13
12239,11
12239,36
12239,35
12239,11
12239,38
12239,12
12242,35
12242,39
12242,38
12242,36
12242,12
12245,7
12245,10
12247,4
12247,4
12250,7
12250,9
12250,8
12250,9
12250,11
12250,12
12251,8
12251,10
12251,10
12254,9
12254,11
12254,25
12254,16
12254,11
12254,13
12254,25
12254,0
12254,11
12254,3
12254,25
12254,12
12257,14
12257,13
12257,8
12257,0
12257,15
12257,4
12257,17
12257,4
12260,13
12260,7
12260,3
12260,14
12260,9
12263,13
12263,16
12263,11
12263,17
12263,18
12263,25
12263,18
12263,12
12266,36
12266,21
12266,34
12266,11
12266,26
12266,35
12266,8
12270,2
12270,21
12270,2
12270,34
12270,2
12270,35
12270,36
12270,8
12270,36
12270,26
12270,35
12270,28
12270,10
12270,10
12270,18
12270,12
12274,9
12274,8
12274,9
12276,28
12276,2
12276,3
12276,0
12279,40
12279,3
12279,4
12280,40
12282,0
12282,8
12282,2
12282,9
12283,10
12283,10
12285,9
12285,1
12285,9
12285,28
12285,3
12286,8
12289,8
12289,4
12289,1
12289,4
12289,9
12289,9
12290,41
12290,41
12291,41
12291,41
12292,41
12292,3
12292,11
12292,0
12292,11
12294,9
12294,8
12294,9
12294,11
12294,29
12294,30
12295,2
12298,9
12298,8
12298,30
12298,9
12298,8
12298,30
12298,8
12298,30
12298,8
12298,30
12302,27
12302,29
12304,21
12304,34
12304,26
12304,28
12307,8
12307,26
12307,27
12307,10
12307,10
12307,18
12307,34
12307,34
12310,17
12310,21
12310,9
12310,18
12310,9
12313,14
12313,10
12313,10
12313,12
12314,15
12316,17
12316,14
12316,16
12316,13
12319,13
12319,9
12319,16
12319,15
12319,11
12320,10
12322,11
12322,36
12322,35
12323,8
12323,8
12323,10
12323,10
12326,3
12326,35
12326,0
12326,2
12328,9
12328,2
12328,8
12328,4
12328,12
12331,8
12331,2
12331,3
12331,4
12331,0
12331,36
12332,1
12335,4
12335,8
12335,3
12335,1
12335,2
12335,9
12338,7
12338,9
12338,1
12338,9
12340,8
12340,2
12340,3
12340,2
12341,0
12341,7
12343,3
12343,8
12343,0
12343,8
12343,0
12343,8
12343,1
12343,1
12343,1
12345,9
12345,9
12345,9
12347,8
12347,8
12348,0
12350,1
12350,9
12350,12
12350,9
12351,11
12351,3
12352,10
12352,10
12352,10
12353,13
12353,13
12354,4
12354,11
12354,12
12356,9
12356,8
12356,2
12359,11
12359,12
12359,11
12360,40
12363,10
12363,40
12363,12
12363,13
12363,4
12366,3
12366,8
12366,0
12366,8
12366,2
12366,12
12366,2
12369,11
12369,3
12369,11
12369,0
12375,12
12375,11
12375,2
12375,11
12375,2
12378,12
12378,16
12378,11
12378,2
12378,11
12378,15
12378,13
12378,9
12381,3
12381,1
12381,17
12381,1
12381,16
12381,14
12381,10
12383,9
12383,8
12383,1
12383,15
12383,14
12389,21
12389,17
12389,34
12389,26
12389,18
12392,21
12392,0
12392,34
12392,0
12392,26
12392,1
12392,28
12395,4
12395,1
12398,3
12398,0
12398,2
12398,28
12398,2
12401,4
12404,28
12404,28
12407,28
12407,4
12407,2
12409,3
12409,2
12409,4
12409,0
12409,28
12413,0
12413,8
12413,2
12413,2
12413,9
12416,2
12416,3
12416,2
12416,36
12416,8
12419,9
12419,35
12419,2
12422,2
12422,36
12422,10
12422,2
12424,35
12427,10
12428,28
12436,28
12448,37
12448,28
12448,10
12449,28
12451,10
12451,10
12452,37
12454,28
12469,37
12469,10
12469,10
12473,37
12473,35
12473,36
12473,28
12473,28
12476,9
12476,35
12476,8
12476,36
12476,28
12476,3
12476,10
12476,2
12480,8
12480,2
12480,9
12480,2
12480,4
12482,3
12482,28
12483,4
12486,4
12486,27
12488,4
12488,21
12488,34
12488,26
12488,26
12492,0
12492,34
12492,3
12492,18
12492,0
12492,18
12492,26
12492,26
12492,27
12492,28
12495,0
12495,21
12495,3
12495,8
12495,9
12495,12
12495,17
12495,18
12495,2
12499,11
12499,2
12499,8
12499,2
12499,12
12499,9
12502,11
12502,13
12505,12
12505,11
12505,18
12508,11
12508,13
12508,35
12508,36
12508,21
12508,17
12508,34
12508,11
12508,12
12511,21
12511,36
12511,18
12511,34
12511,26
12511,26
12511,27
12511,28
12511,18
12514,26
12514,27
12517,10
12517,10
12519,35
12522,37
12525,28
12525,37
12528,10
12531,28
12531,28
12531,2
12534,2
12535,28
12540,2
12540,2
12540,10
12543,10
12543,2
12546,2
12546,2
12546,28
12546,28
12549,28
12549,28
12550,2
12555,2
12558,2
12568,28
12570,28
12570,2
12570,2
12591,28
12594,31
12597,31
12597,31
12597,31
12601,37
12601,10
12603,37
12603,10
12606,37
12609,2
12610,2
12618,28
12621,28
12621,28
12624,37
12624,10
12627,28
12627,2
12627,10
12628,37
12628,9
12631,35
12631,8
12631,3
12631,10
12631,36
12634,35
12634,4
12634,8
12634,0
12634,8
12634,36
12634,2
12634,9
12637,3
12637,4
12637,0
12637,0
12637,4
12645,4
12645,4
12648,7
12649,38
12651,4
12651,4
12651,4
12654,28
12654,28
12655,7
12655,28
12657,7
12658,38
12666,7
12669,4
12670,28
12672,28
12672,28
12672,4
12672,28
12672,4
12672,28
12672,4
12672,4
12676,4
12676,0
12676,38
12678,3
12678,8
12678,2
12678,2
12679,6
12679,38
12681,3
12681,10
12681,0
12681,10
12681,0
12682,4
12682,28
12682,4
12682,28
12682,6
12682,38
12685,2
12685,37
12685,8
12688,6
12688,37
12688,10
12692,6
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12692,28
12692,4
12697,0
12697,0
12697,3
12700,4
12700,2
12700,4
12700,37
12700,8
12700,10
12703,37
12703,0
12703,10
12703,0
12703,10
12703,0
12703,10
12703,3
12707,8
12707,2
12709,28
12709,28
12712,28
12712,28
12712,28
12712,28
12712,28
12718,10
12721,10
12721,28
12724,28
12724,28
12739,28
12748,10
12751,10
12754,31
12757,28
12757,28
12757,31
12757,31
12757,31
12757,8
12761,31
12764,8
12764,8
12770,2
12772,2
12778,2
12778,8
12780,9
12780,9
12781,28
12781,28
12781,28
12781,28
12781,28
12781,28
12781,28
12781,28
12782,2
12782,2
12784,28
12784,10
12784,31
12785,9
12785,8
12787,10
12787,10
12790,31
12805,10
12805,28
12805,28
12811,9
12811,9
12811,10
12811,9
12811,10
12811,10
12812,9
12820,28
12820,10
12839,10
12841,10
12844,28
12844,28
12847,28
12853,28
12853,28
12853,28
12853,28
12859,10
12865,10
12868,28
12868,28
12883,10
12884,28
12886,10
12892,28
12892,28
12896,10
12902,10
12902,10
12913,2
12916,2
12919,28
12928,28
12934,28
12934,28
12934,28
12934,28
12934,28
12934,28
12934,28
12937,28
12937,28
12937,10
12940,28
12940,28
12940,10
12940,10
12940,10
12943,10
12943,10
12946,10
12949,10
12950,28
12950,28
12952,10
12956,10
12979,10
12990,10
13003,28
13004,10
13007,28
13010,10
13016,9
13019,9
13025,28
13028,28
13043,10
13043,10
13043,28
13044,10
13044,10
13049,28
13052,28
13052,10
13055,10
13055,28
13058,9
13061,28
13061,32
13062,32
13062,32
13064,10
13064,10
13064,9
13064,10
13064,9
13064,9
13067,9
13068,10
13073,10
13073,10
13073,28
13076,10
13076,10
13076,28
13077,10
13077,10
13077,28
13086,9
13088,8
13091,10
13091,10
13091,8
13094,8
13094,8
13094,10
13097,9
13100,28
13100,28
13103,28
13109,10
13115,10
13115,9
13118,9
13118,10
13121,10
13121,10
13121,28
13124,28
13124,9
13124,9
13127,9
13130,9
13130,9
13130,10
13130,9
13136,28
13136,28
13136,10
13139,10
13139,28
13139,28
13140,9
13142,9
13142,9
13148,10
13151,10
13160,10
13160,10
13160,10
13175,10
13179,28
13179,28
13182,10
13182,10
13184,10
13184,28
13184,28
13187,28
13187,9
13187,9
13190,9
13190,9
13190,9
13193,9
13193,9
13199,28
13199,28
13202,28
13202,28
13205,9
13214,9
13214,9
13220,10
13223,10
13223,28
13226,28
13226,28
13226,9
13229,9
13235,10
13238,9
13238,10
13239,9
13250,28
13250,28
13254,9
13256,9
13256,9
13265,28
13265,28
13265,28
13271,28
13271,28
13283,28
13283,28
13286,10
13286,10
13286,28
13291,28
13296,10
13296,10
13302,10
13311,10
13311,10
13329,10
13329,10
13330,9
13330,9
13332,9
13332,10
13332,9
13332,10
13332,9
13332,10
13341,10
13341,10
13344,10
13347,10
13347,10
13347,28
13350,10
13353,28
13353,28
13356,9
13359,10
13359,9
13359,9
13359,10
13359,10
13359,10
13362,9
13362,9
13363,8
13363,8
13363,8
13363,8
13363,8
13363,8
13366,2
13366,10
13366,2
13366,3
13366,0
13366,9
13369,3
13369,8
13369,8
13374,0
13374,0
13374,0
13377,0
13380,4
13380,4
13380,4
13383,4
13383,4
13383,4
13392,0
13392,4
13392,3
13392,4
13392,4
13395,2
13395,8
13395,10
13398,3
13398,0
13398,2
13401,9
13401,2
13401,2
13404,9
13404,9
13404,3
13404,9
13404,0
13404,9
13404,0
13404,0
13404,0
13405,2
13405,8
13405,2
13405,8
13405,2
13408,3
13408,10
13411,0
13411,28
13411,0
13411,4
13414,28
13416,0
13416,10
13416,0
13416,10
13416,0
13416,10
13417,3
13419,8
13419,2
13419,2
13420,4
13422,9
13422,3
13422,9
13422,0
13422,9
13422,0
13422,9
13422,0
13422,0
13423,28
13423,2
13423,9
13426,8
13426,10
13426,8
13431,9
13431,28
13432,8
13434,10
13434,28
13434,2
13434,9
13435,3
13438,8
13438,0
13438,28
13438,2
13438,28
13441,10
13441,3
13441,4
13441,4
13441,0
13446,10
13446,4
13446,10
13446,28
13449,4
13449,28
13450,28
13455,10
13470,10
13470,10
13473,7
13476,7
13482,28
13485,7
13485,10
13488,28
13488,28
13489,10
13489,10
13491,7
13506,4
13509,10
13509,4
13512,0
13513,3
13515,2
13515,8
13515,28
13519,10
13519,3
13519,4
13519,2
13519,0
13519,9
13522,9
13522,8
13522,9
13522,28
13525,9
13525,10
13525,9
13525,10
13539,10
13542,10
13545,9
13548,9
13557,10
13569,28
13572,10
13581,28
13588,10
13588,10
13588,9
13588,9
13591,9
13591,10
13603,10
13607,10
13615,10
13615,10
13618,10
13636,10
13642,10
13645,10
13648,10
13660,10
13672,9
13672,10
13672,9
13672,10
13672,9
13672,10
13673,9
13673,9
13676,10
13681,10
13681,28
13681,28
13684,28
13687,10
13687,28
13687,28
13687,28
13687,28
13693,10
13696,10
13696,10
13696,10
13696,10
13696,10
13696,28
13702,28
13702,28
13702,28
13705,10
13708,10
13711,28
13718,10
13720,10
13720,10
13721,28
13721,28
13726,10
13729,10
13732,10
13744,10
13745,10
13750,10
13750,10
13753,10
13756,9
13759,10
13759,10
13759,9
13759,28
13759,9
13759,28
13760,28
13789,28
13789,28
13795,28
13795,28
13798,28
13801,28
13801,28
13801,28
13804,10
13811,28
13813,28
13816,10
13819,10
13820,28
13823,10
13825,28
13828,10
13837,28
13837,28
13840,10
13840,28
13843,10
13846,28
13846,28
13847,10
13849,28
13852,10
13852,10
13855,37
13855,10
13861,9
13864,10
13864,10
13867,9
13867,9
13873,10
13873,10
13879,37
13879,9
13879,10
13882,9
13888,9
13891,9
13891,9
13891,10
13891,9
13891,10
13891,10
13908,10
13911,9
13911,9
13912,9
13912,10
13912,9
13912,10
13912,9
13912,10
13912,9
13912,10
13920,10
13920,28
13923,28
13923,28
13924,10
13927,10
13927,10
13927,10
13930,10
13930,10
13933,10
13933,10
13938,10
13938,10
13941,10
13944,10
13947,9
13947,9
13950,10
13950,9
13956,10
13960,10
13966,28
13968,10
13968,10
13968,28
13971,10
13980,28
13980,28
13980,28
13980,10
13983,10
13983,28
13983,28
13989,28
13992,28
14016,28
14016,28
14017,10
14017,10
14019,10
14019,10
14020,28
14037,28
14049,9
14049,9
14049,10
14049,10
14050,29
14053,30
14053,9
14053,10
14053,9
14053,10
14053,9
14053,10
14053,9
14053,10
14053,9
14053,10
14053,31
14057,30
14057,31
14060,29
14065,10
14068,10
14068,10
14069,28
14071,10
14071,10
14083,10
14083,9
14083,9
14083,9
14086,9
14086,28
14092,28
14095,28
14095,28
14098,28
14101,28
14104,10
14110,28
14113,28
14116,35
14116,36
14118,41
14118,41
14119,36
14119,10
14119,10
14119,28
14119,35
14121,41
14121,41
14123,36
14123,35
14126,36
14126,10
14126,35
14132,28
14134,10
14137,28
14137,28
14137,28
14137,28
14143,28
14143,28
14144,28
14149,28
14152,28
14155,28
14158,28
14158,28
14161,28
14161,28
14161,28
14188,28
14188,28
14191,28
14191,28
14196,28
14196,28
14199,28
14228,28
14231,28
14249,37
14249,10
14252,37
14252,10
14261,28
14264,28
14264,28
14276,28
14282,28
14285,28
14291,28
14303,10
14306,28
14306,28
14309,10
14309,10
14309,10
14309,10
14318,28
14318,28
14321,28
14321,28
14324,28
14327,28
14328,28
14339,28
14340,28
14345,28
14349,28
14363,28
14363,10
14363,10
14366,37
14366,28
14369,2
14369,9
14369,37
14369,9
14373,37
14373,9
14373,9
14375,10
14375,2
14375,28
14378,2
14378,28
14381,2
14381,2
14381,10
14382,9
14384,9
14385,28
14385,28
14388,2
14390,37
14393,28
14396,2
14396,28
14402,37
14402,28
14406,28
14408,28
14408,28
14408,28
14417,10
14417,10
14420,10
14420,10
14423,10
14423,2
14424,9
14426,10
14426,2
14426,2
14429,9
14432,9
14432,2
14432,9
14435,2
14435,10
14435,2
14438,2
14438,2
14438,10
14439,37
14439,28
14441,37
14441,10
14442,10
14444,28
14444,2
14447,9
14447,9
14450,2
14450,9
14450,9
14450,2
14453,2
14471,28
14474,28
14477,28
14480,28
14480,28
14483,28
14483,28
14483,28
14489,28
14492,28
14492,28
14497,28
14500,28
14535,28
14535,28
14538,28
14538,28
14545,10
14545,10
14547,10
14547,10
14556,2
14559,28
14559,2
14568,28
14568,28
14571,2
14571,28
14571,2
14577,10
14577,9
14578,2
14580,9
14580,10
14580,9
14580,10
14583,2
14583,2
14589,10
