time,event
26425,4
26460,1
26465,4
26475,11
26490,4
26510,1
26515,1
26520,4
26545,4
26565,1
26570,4
26585,4
26660,11
26695,4
26715,1
26770,1
26825,1
26850,11
26880,1
26895,1
26950,1
26965,1
26990,11
27020,1
27035,1
27040,4
27060,1
27115,1
27130,1
27175,11
27185,1
27230,11
27240,1
27285,11
27295,1
27310,1
27315,4
27340,11
27355,4
27380,4
27405,4
27425,1
27480,1
27485,4
27510,4
27535,4
27555,1
27610,1
27625,1
27640,1
27695,1
27710,1
27765,1
27780,1
27835,1
27850,1
27905,1
27935,11
27945,11
27960,1
28015,1
28020,4
28040,1
28090,4
28095,1
28110,1
28115,4
28135,1
28140,4
28150,1
28160,1
28165,4
28205,1
28220,1
28235,1
28255,11
28280,11
28290,1
28290,11
28345,1
28375,11
28400,1
28415,1
28470,1
28485,1
28515,11
28540,1
28570,11
28595,1
28610,1
28665,1
28720,1
28770,11
28775,1
28805,11
28830,1
28835,4
28855,1
28910,1
28965,1
28970,4
28990,1
28995,4
29020,4
29040,1
29095,1
29150,1
29165,1
29220,1
29275,1
29285,11
29290,1
29305,1
29320,11
29340,11
29360,1
29370,11
29395,4
29395,11
29405,11
29415,1
29420,4
29430,1
29445,1
29450,4
29460,11
29460,4
29465,11
29475,11
29475,4
29480,1
29485,4
29500,4
29510,4
29520,1
29535,4
29535,4
29555,1
29555,1
29575,1
29590,1
29590,11
29600,11
29610,1
29610,1
29645,1
29655,11
29665,1
29665,1
29670,4
29690,1
29700,1
29705,1
29720,1
29755,1
29760,1
29770,1
29775,1
29815,1
29825,1
29830,1
29870,1
29880,1
29885,11
29885,1
29895,11
29900,1
29905,11
29905,4
29925,1
29925,1
29930,4
29930,4
29935,1
29955,4
29960,11
29970,11
29980,4
29990,11
29990,1
30000,1
30000,11
30005,1
30010,4
30025,11
30035,11
30035,4
30055,1
30060,4
30070,1
30085,4
30085,1
30090,11
30090,11
30100,1
30105,1
30120,1
30145,11
30155,1
30170,11
30175,1
30200,11
30210,1
30215,4
30230,1
30240,4
30245,4
30255,11
30270,4
30280,4
30285,1
30340,1
30370,11
30380,4
30395,1
30405,4
30450,1
30455,4
30475,1
30490,1
30495,11
30515,11
30545,1
30550,11
30590,4
30600,1
30605,11
30615,4
30615,11
30655,1
30655,4
30680,4
30690,4
30700,1
30710,1
30710,1
30715,4
30740,4
30755,1
30760,1
30765,4
30765,1
30770,11
30790,4
30810,1
30815,4
30820,1
30825,11
30865,1
30870,4
30875,1
30885,11
30895,4
30895,11
30905,11
30925,4
30930,1
30970,4
30985,1
30990,1
31035,4
31040,1
31045,1
31055,11
31055,1
31060,4
31060,1
31075,1
31080,1
31080,4
31095,1
31100,1
31110,11
31110,1
31125,11
31155,1
31160,4
31165,1
31220,1
31250,11
31260,11
31270,11
31275,1
31330,1
31345,4
31370,4
31385,1
31390,1
31405,1
31440,1
31445,4
31460,1
31470,4
31495,4
31515,1
31515,1
31520,4
31560,4
31570,1
31585,4
31625,11
31625,1
31640,11
31675,11
31680,11
31680,1
31735,1
31740,4
31755,4
31760,1
31775,1
31815,1
31830,1
31835,4
31860,4
31870,1
31875,4
31880,1
31900,4
31925,4
31935,1
31940,4
31945,1
31980,4
32000,1
32005,4
32020,4
32030,4
32040,1
32070,4
32075,11
32095,4
32095,1
32110,1
32120,4
32155,11
32165,1
32180,1
32210,11
32230,4
32235,1
32240,4
32260,1
32315,1
32320,4
32335,11
32340,1
32340,4
32380,4
32395,1
32400,1
32450,1
32455,1
32480,4
32505,4
32505,1
32510,1
32515,4
32520,1
32525,4
32590,11
32595,11
32605,11
32615,11
32635,4
32660,4
32665,4
32670,11
32685,1
32725,11
32740,1
32750,11
32760,11
32770,11
32795,1
32810,1
32825,11
32835,11
32865,1
32880,1
32885,4
32890,11
32900,11
32905,1
32910,11
32960,1
32965,11
