time,event
15890,4
15910,6
15915,6
15930,10
15935,10
15965,12
15970,7
15980,6
15985,11
15990,10
16000,4
16020,6
16040,11
16040,10
16045,10
16090,6
16095,6
16110,4
16115,4
16135,1
16135,4
16155,6
16175,10
16190,1
16225,6
16245,1
16245,4
16250,4
16265,1
16270,4
16270,12
16270,6
16275,7
16290,1
16290,10
16295,4
16315,1
16320,8
16340,11
16345,12
16350,7
16370,1
16425,1
16470,12
16475,7
16480,1
16485,4
16505,1
16520,1
16575,1
16580,8
16630,1
16635,4
16660,4
16680,6
16700,4
16725,4
16745,1
16760,1
16775,12
16780,11
16785,10
16815,1
16830,1
16835,11
16840,10
16850,12
16855,7
16885,1
16890,11
16890,8
16895,12
16900,11
16905,12
16910,11
16915,10
16940,1
16945,8
16965,11
16970,12
16975,7
16975,12
16980,7
16995,1
17050,1
17055,8
17105,1
17120,1
17175,1
17190,1
17195,8
17245,1
17250,8
17300,1
17305,8
17355,12
17355,1
17360,8
17360,7
17410,1
17425,1
17440,1
17445,4
17470,4
17475,12
17480,11
17480,12
17485,10
17485,7
17490,1
17495,8
17535,11
17540,10
17545,1
17590,6
17600,1
17610,10
17615,1
17630,1
17660,6
17680,4
17685,1
17690,8
17705,4
17725,6
17740,1
17745,4
17745,4
17770,4
17770,4
17790,1
17790,1
17795,8
17795,4
17815,1
17845,1
17850,8
17860,12
17865,7
17870,1
17900,1
17915,1
17925,1
17930,4
17950,6
17970,4
17970,1
17985,1
17985,12
17990,7
17995,4
18020,4
18040,6
18040,1
18045,4
18060,4
18065,6
18080,6
18085,10
18100,4
18125,4
18135,6
18145,6
18155,4
18165,10
18180,4
18205,4
18215,6
18225,1
18230,4
18235,4
18250,6
18260,4
18270,4
18280,1
18285,8
18295,4
18315,1
18320,4
18335,1
18340,1
18345,4
18350,1
18355,8
18365,1
18365,12
18370,7
18405,1
18420,1
18425,8
18460,1
18465,8
18475,1
18480,8
18490,12
18495,7
18515,1
18520,8
18530,1
18570,1
18575,4
18585,1
18595,1
18600,8
18600,1
18650,1
18655,8
18655,1
18660,8
18705,1
18710,1
18715,4
18720,1
18740,4
18760,1
18775,1
18780,8
18815,1
18830,1
18830,1
18870,12
18875,7
18885,1
18885,1
18940,1
18940,1
18945,4
18970,4
18995,4
18995,1
18995,12
19000,11
19005,12
19010,7
19010,1
19015,1
19025,1
19070,1
19080,1
19085,4
19110,4
19125,1
19130,6
19130,8
19150,10
19180,1
19200,11
19205,10
19235,1
19250,1
19255,8
19255,11
19260,10
19305,1
19310,6
19310,8
19330,4
19355,4
19360,1
19365,4
19375,12
19380,7
19380,4
19390,4
19400,6
19415,4
19420,4
19440,6
19440,4
19460,10
19465,4
19485,1
19500,1
19510,6
19510,12
19515,11
19515,1
19520,4
19520,10
19530,4
19540,6
19555,4
19560,4
19570,11
19575,1
19575,10
19580,4
19580,1
19585,8
19600,6
19620,4
19625,6
19635,1
19640,1
19645,10
19655,1
19690,1
19695,8
19695,11
19700,12
19705,7
19710,1
19715,4
19735,1
19740,8
19745,1
19790,1
19800,1
19845,1
19850,8
19855,1
19880,12
19885,11
19890,12
19895,11
19900,10
19900,1
19905,8
19910,1
19950,6
19955,1
19965,1
19970,10
19970,1
19980,1
20020,6
20025,1
20030,8
20035,1
20040,4
20065,4
20080,1
20085,6
20090,1
20105,4
20125,1
20135,1
20140,4
20140,1
20145,8
20145,1
20165,4
20185,1
20190,4
20195,1
20200,1
20205,8
20205,12
20210,11
20215,10
20215,4
20235,1
20250,1
20250,1
20255,1
20265,11
20265,1
20270,12
20275,11
20280,10
20280,1
20285,8
20305,1
20310,1
20315,8
20320,1
20325,4
20330,6
20335,1
20340,8
20350,4
20350,4
20365,1
20370,4
20370,6
20375,4
20390,10
20390,1
20390,1
20395,6
20405,1
20415,10
20440,11
20445,10
20445,1
20450,8
20460,1
20465,6
20475,1
20485,4
20495,11
20500,10
20500,1
20510,4
20530,6
20530,1
20535,4
20550,11
20550,4
20555,12
20555,1
20555,1
20560,8
20560,7
20570,1
20575,4
20595,1
20610,1
20610,1
20610,1
20615,8
20615,4
20625,1
20635,1
20640,4
20640,1
20660,1
20665,1
20670,8
20675,1
20680,8
20695,1
20700,4
20720,6
20720,1
20730,1
20740,10
20745,1
20750,4
20775,1
20775,4
20790,11
20795,10
20800,4
20820,6
20830,1
20835,4
20840,4
20845,11
20850,10
20860,6
20860,4
20880,10
20885,4
20900,11
20905,1
20905,12
20910,11
20915,10
20930,6
20950,10
20960,1
20965,11
20970,10
21000,6
21015,1
21020,6
21020,4
21020,4
21040,10
21040,6
21045,4
21060,10
21060,12
21065,11
21065,1
21070,8
21070,12
21075,7
21090,11
21095,10
21110,6
21120,1
21130,10
21145,11
21150,10
21175,1
21180,8
21180,11
21185,10
21200,11
21205,12
21210,7
21230,1
21235,6
21255,10
21285,1
21305,11
21310,12
21315,7
21340,1
21345,8
21395,1
21450,1
21505,1
21510,4
21530,6
21550,10
21575,12
21580,7
21600,6
21620,10
21670,11
21675,12
21680,7
21710,12
21715,7
21815,12
21820,11
21825,12
21830,11
21835,12
21840,11
21845,12
21850,11
21855,12
21860,11
21865,10
21915,11
21920,12
21925,7
22080,12
22085,7
22180,12
22185,11
22190,10
22215,12
22220,11
22225,10
22240,11
22245,12
22250,7
22275,11
22280,12
22285,11
22290,12
22295,7
22425,12
22430,7
22585,12
22590,7
22750,12
22755,11
22760,10
22795,12
22800,11
22805,10
22810,11
22815,10
22855,11
22860,10
22865,6
22885,10
22910,6
22930,4
22930,12
22935,11
22935,7
22940,12
22945,7
22950,6
22970,4
22990,1
22995,8
23045,1
23090,12
23095,11
23100,1
23100,10
23105,4
23125,1
23150,11
23155,10
23180,1
23185,8
23205,11
23210,12
23215,11
23220,10
23235,1
23270,6
23290,4
23290,1
23305,1
23310,8
23315,4
23335,6
23355,10
23360,1
23365,8
23405,6
23415,1
23420,8
23425,4
23435,12
23440,7
23445,12
23450,7
23450,4
23470,6
23470,1
23475,4
23490,4
23500,4
23510,6
23520,1
23525,4
23530,4
23545,1
23550,6
23570,10
23600,1
23620,6
23640,10
23655,1
23660,4
23680,1
23690,11
23695,10
23735,1
23745,6
23765,4
23785,1
23790,1
23840,1
23845,1
23860,1
23875,1
23880,4
23895,1
23900,1
23910,1
23915,4
23915,1
23935,6
23940,12
23945,7
23950,12
23955,10
23955,7
23970,1
23975,8
24005,6
24025,1
24025,4
24050,4
24075,4
24080,1
24095,1
24100,4
24100,4
24120,1
24125,4
24125,4
24150,4
24150,4
24170,1
24175,4
24200,4
24220,6
24225,1
24230,8
24240,4
24260,1
24280,1
24295,1
24300,8
24315,1
24350,1
24355,8
24370,1
24405,1
24410,8
24425,1
24430,4
24445,12
24450,1
24450,7
24455,8
24455,12
24460,1
24460,7
24505,1
24515,1
24520,1
24570,1
24575,1
24585,1
24590,1
24595,4
24620,4
24640,1
24645,4
24665,6
24685,4
24695,1
24700,4
24705,6
24720,1
24725,4
24750,4
24775,1
24775,4
24795,6
24815,4
24830,1
24835,6
24855,4
24880,4
24885,1
24890,8
24900,6
24920,10
24940,1
24945,4
24950,12
24955,11
24960,12
24960,10
24965,7
24970,11
24970,4
24975,12
24980,11
24985,12
24990,6
24990,11
24995,12
25000,7
25010,10
25010,6
25030,10
25060,6
25080,10
25080,11
25085,10
25130,6
25135,11
25140,12
25145,11
25150,4
25150,12
25155,7
25175,4
25195,6
25215,10
25265,6
25285,4
25305,1
25320,1
25325,8
25375,1
25430,1
25445,1
25450,8
25465,12
25470,11
25475,12
25480,7
25500,12
25500,1
25505,11
25510,10
25515,1
25520,8
25560,6
25570,1
25575,4
25580,10
25600,4
25620,1
25630,6
25650,10
25655,12
25660,11
25665,12
25670,11
25675,10
25675,1
25680,4
25700,6
25700,1
25720,10
25725,11
25730,10
25755,1
25760,4
25770,6
25780,11
25780,6
25785,10
25790,4
25800,10
25810,1
25835,11
25840,12
25845,11
25850,10
25850,11
25855,10
25865,1
25900,11
25905,12
25905,11
25910,10
25910,11
25915,12
25920,7
25920,1
25960,11
25965,10
25975,1
25980,12
25985,11
25990,10
25990,1
25995,8
26015,11
26020,10
26040,11
26045,1
26045,10
26050,8
26070,11
26075,10
26095,6
26100,1
26115,4
26125,6
26140,4
26145,4
26155,1
26160,4
26165,6
26165,4
26180,6
26185,4
26185,1
26200,4
26200,1
26205,6
26205,4
26225,10
26225,6
26225,4
