time,event
108380,10
108404,9
108413,1
108416,2
108424,2
108440,1
108441,2
108489,9
108498,2
108505,9
108506,9
108597,2
108598,1
108736,1
108738,2
108739,1
108740,2
108741,2
108756,2
108807,9
108857,1
108880,8
108944,8
108959,10
108976,10
109010,8
109021,9
109120,2
109215,9
109218,9
109223,2
109236,8
109292,9
109388,8
109391,8
109414,8
109432,1
109444,1
109445,2
109446,1
109447,2
109467,1
109468,2
109469,1
109471,2
109489,2
109704,8
109727,8
109806,2
109808,1
109813,9
109853,8
109863,2
109907,10
109926,8
110007,2
110025,8
110120,2
110127,1
110133,9
110136,8
110199,1
110204,2
110375,9
110384,8
110462,8
110474,2
110477,1
110484,8
110553,9
110554,2
110555,9
110561,1
110623,10
110650,8
110734,2
110772,9
110774,9
110797,9
110803,2
110804,1
110821,9
110867,2
110869,9
110905,2
110949,2
111110,2
111111,1
111112,2
111113,1
111142,2
111143,1
111144,2
111145,1
111146,8
111184,2
111206,9
111211,2
111214,9
111293,8
111344,8
111352,1
111367,9
111368,1
111371,8
111371,2
111376,9
111456,2
111458,2
111459,9
111473,9
111502,8
111528,1
111530,1
111562,10
111615,10
111669,2
111673,1
111679,2
111711,10
111726,8
111746,2
111748,2
111767,8
111808,9
111933,9
111939,2
111943,2
111953,10
111955,10
111957,10
112007,10
112018,2
112064,8
112080,8
112083,8
112084,8
112087,2
112101,2
112148,1
112167,2
112181,9
112220,8
112231,9
112262,2
112306,9
112314,2
112398,2
112420,10
112477,10
112483,10
112483,10
112483,9
112508,2
112533,8
112535,8
112541,9
112569,10
112571,10
112585,8
112634,10
112689,10
112745,8
112781,2
112807,1
112824,1
112862,1
112904,2
112920,1
112946,2
112948,1
112951,9
112985,9
112999,1
113001,2
113030,9
113037,9
113129,8
113164,9
113241,2
113250,2
113287,1
113432,1
113433,2
113472,8
113492,1
113498,10
113504,1
113505,2
113507,1
113508,2
113517,9
113531,9
113541,8
113561,10
113575,9
113598,10
113618,8
113621,10
113621,2
113623,2
113625,10
113629,10
113675,10
113706,2
113814,2
113826,8
113885,10
113892,10
113937,9
114003,2
114036,2
114108,1
114109,1
114110,2
114113,8
114114,8
114136,2
114143,9
114176,8
114224,8
114226,8
114229,9
114239,9
114247,2
114253,9
114263,1
114272,10
114325,9
114358,1
114369,1
114373,1
114384,2
114416,1
114416,2
114419,9
114421,10
114433,9
114469,2
114491,2
114501,9
114557,9
114596,2
114650,9
114671,9
114778,10
114801,8
114819,2
114852,2
114861,8
114870,9
114893,9
114954,2
114961,8
114974,1
114988,2
114993,8
114996,8
115109,9
115109,2
115121,1
115122,2
115123,1
115154,8
115182,9
115184,2
115186,9
115223,2
115235,2
115236,1
115395,9
115484,10
115594,1
115598,2
115618,9
115655,1
115657,1
115671,9
115690,2
115694,2
115697,8
115702,9
115717,8
115755,2
115757,1
115760,1
115767,2
115804,9
115896,2
115914,10
115932,10
115939,10
115960,10
115971,10
116024,2
116025,1
116033,9
116059,9
116085,8
116127,9
116136,1
116204,1
116205,2
116219,9
116246,2
116247,10
116252,1
116295,8
116304,8
116342,10
116344,10
116349,9
116352,9
116383,1
116384,1
116391,8
116436,1
116436,8
116439,8
116486,8
116517,1
116527,8
116534,2
116570,8
116580,1
116582,9
116587,9
116668,1
116673,2
116679,1
116694,2
116735,9
116764,2
116768,2
116769,2
116770,1
116772,1
116787,10
116811,9
116858,2
116866,10
116875,10
116981,9
117046,2
117080,8
117082,10
117125,8
117129,1
117169,8
117190,2
117211,9
117212,8
117229,9
117239,10
117262,9
117424,8
117445,9
117447,9
117454,9
117475,2
117485,2
117533,8
117558,9
117587,9
117649,2
117698,1
117700,2
117702,2
117706,2
117771,2
117776,1
117785,2
117787,8
117827,2
117829,2
117847,9
117879,10
117940,2
117947,8
117967,8
117968,8
117974,9
118023,2
118086,2
118091,2
118116,9
118157,10
118161,10
118167,10
118182,1
118183,2
118203,10
118252,2
118257,9
118319,2
118320,1
118322,2
118324,1
118364,2
118366,1
118369,9
118372,1
118412,2
118446,9
118456,1
118458,2
118459,1
118466,10
118496,8
118502,1
118509,2
118564,10
118618,2
118668,8
118823,9
118863,2
118930,8
118964,9
118974,10
118991,2
119061,10
119064,10
119084,1
119085,9
119085,2
119086,1
119153,2
119177,1
119179,1
119188,9
119231,2
119247,9
119307,1
119331,2
119332,1
119335,1
119347,2
119355,2
119360,1
119363,1
119376,8
119408,2
119439,9
119480,1
119480,2
119530,2
119549,9
119561,1
119564,2
119565,1
119571,8
119649,10
119738,9
119763,8
119767,10
119786,2
119818,1
119837,8
119855,8
119857,8
119868,2
119888,1
119888,8
119889,1
119891,1
119892,2
119906,9
119924,9
119930,9
119947,1
119950,1
119951,2
119952,1
119953,2
119956,9
119964,2
119980,9
119980,2
120016,2
120037,8
120037,8
120055,1
120105,1
120191,9
120199,2
120205,9
120223,2
120255,2
120263,10
120321,8
120383,8
120470,8
120527,8
120534,10
120541,9
120543,9
120564,9
120587,2
120602,2
120620,9
120631,2
120645,1
120647,2
120665,9
120668,9
120727,10
120728,10
120731,10
120733,10
120736,10
120801,9
120817,10
120819,9
120852,2
120859,9
120862,8
120965,2
120970,2
120973,1
120975,9
120992,2
120994,2
121004,8
121014,2
121083,2
121085,1
121086,2
121087,1
121092,2
121094,9
121095,1
121214,2
121216,10
121216,2
121250,2
121286,2
121292,1
121323,10
121359,9
121507,10
121528,2
121564,2
121604,2
121624,8
121627,2
121655,2
121719,1
121743,9
121749,8
121798,9
121823,10
121920,9
121948,10
121980,10
121994,2
121999,2
122002,2
122015,9
122017,1
122019,1
122043,2
122047,9
122048,9
122086,9
122142,2
122174,1
122178,8
122187,2
122195,9
122196,10
122264,8
122330,1
122395,8
122460,10
122508,1
122555,9
122576,10
122583,2
122595,2
122613,9
122616,9
122699,1
122701,1
122703,2
122704,1
122714,10
122829,9
122833,10
122920,2
122932,1
122935,2
122940,1
122945,8
122970,9
122984,8
122986,8
122989,9
122997,2
123027,2
123073,9
123089,8
123092,10
123094,9
123107,9
123113,9
123133,2
123151,10
123218,1
123276,2
123291,10
123293,10
123296,10
123300,1
123322,2
123386,2
123389,2
123408,2
123410,2
123412,8
123471,9
123472,8
123479,10
123483,10
123493,9
123548,10
123554,9
123614,9
123638,9
123751,9
123793,1
123869,10
123958,2
123968,10
123975,2
124016,10
124037,10
124048,10
124128,1
124129,2
124130,1
124131,2
124135,9
124155,2
124157,1
124170,8
124188,10
124189,9
124203,2
124204,2
124206,1
124225,2
124230,1
124230,1
124240,10
124243,10
124245,1
124248,1
124254,10
124269,8
124271,9
124295,9
124308,2
124317,1
124382,2
124425,10
124454,9
124499,9
124502,10
124522,2
124615,1
124645,9
124680,9
124687,9
124688,2
124692,2
124697,1
124697,8
124700,1
124794,10
124829,9
124883,9
124919,10
125046,1
125065,9
125065,2
125067,1
125073,10
125114,8
125146,9
125226,10
125226,2
125233,2
125235,2
125236,9
125279,9
125280,10
125342,10
125347,1
125348,2
125350,1
125352,8
125366,8
125373,9
125378,1
125383,9
125416,9
125434,2
125507,2
125532,1
125544,9
125566,9
125568,9
125589,2
125630,9
125641,9
125675,2
125679,1
125680,1
125682,1
125683,1
125683,9
125802,10
125807,2
125914,10
125924,10
125928,10
125930,2
125932,2
125944,2
126009,1
126021,1
126097,2
126106,1
126108,1
126109,2
126153,1
126154,2
126156,1
126167,8
126210,8
126219,10
126230,1
126233,2
126258,9
126321,10
126328,10
126345,2
126359,2
126394,9
126414,8
126492,9
126512,9
126566,9
126595,10
126603,1
126666,8
126698,10
126700,10
126706,10
126717,10
126789,10
126802,2
126804,1
126810,9
126850,8
127014,2
127037,8
127042,9
127049,2
127052,2
127068,2
127084,9
127140,9
127144,10
127166,1
127168,2
127169,1
127170,2
127174,8
127196,10
127207,9
127236,8
127245,9
127283,9
127283,2
127352,1
127361,9
127374,9
127422,10
127467,9
127526,8
127610,2
127660,9
127681,8
127685,2
127994,2
127995,1
127996,9
128015,10
128056,10
128075,9
128086,2
128141,8
128331,2
128338,2
128461,8
128529,10
128533,2
128549,2
128554,2
128626,2
128640,2
128641,1
128644,9
128649,9
128652,8
128659,8
128716,1
128720,1
128731,2
128759,10
128841,9
128865,10
128867,9
128897,8
128940,2
128945,10
128961,9
128963,9
128969,9
129002,2
129004,2
129043,2
129133,10
129209,9
129262,10
129286,1
129356,2
129362,2
129408,9
129409,1
129416,9
129418,9
129421,9
129480,1
129481,10
129481,2
129482,1
129485,8
129487,8
129564,8
129565,10
129600,2
129616,2
129735,10
129739,2
129755,2
129776,9
129790,1
129794,1
129798,8
129799,8
129917,9
129936,2
129948,9
129956,9
129973,2
130014,8
130075,10
130110,9
130131,10
130146,2
130188,9
130220,8
130222,8
130248,9
130279,9
130290,1
130292,1
130301,9
130335,9
130338,2
130592,2
130594,1
130596,1
130603,8
130606,10
130633,9
130686,1
130687,2
130689,1
130692,8
130696,8
130717,9
130720,9
130737,2
130769,9
130807,9
130893,9
130894,8
130918,2
130950,2
130982,1
130991,10
131016,8
131017,10
131021,10
131022,10
131079,9
131091,2
131171,9
131194,8
131206,1
131219,9
131220,1
131221,1
131222,1
131223,1
131224,2
131231,9
131340,9
131349,1
131351,1
131352,1
131353,1
131366,9
131374,2
131380,9
131416,9
131420,2
131532,2
131537,1
131540,1
131548,9
131576,10
131671,2
131682,9
131735,10
131780,9
131788,8
131796,1
131803,8
131809,2
131811,1
131821,8
132062,9
132097,9
132109,2
132122,2
132207,10
132354,2
132355,1
132399,9
132438,2
132449,9
132457,10
132458,10
132498,1
132501,1
132504,2
132505,1
132506,8
132517,8
132540,9
132549,9
132560,1
132560,1
132561,2
132562,1
132563,2
132617,9
132628,8
132665,10
132684,10
132692,8
132695,2
132696,1
132701,1
132702,9
132706,8
132718,9
132751,2
132782,9
132791,2
132792,1
132800,1
132802,2
132803,8
132841,2
132869,2
132870,1
132874,8
132879,10
133049,9
133157,2
133158,9
133193,2
133296,2
133370,9
133370,2
133374,1
133485,10
133524,9
133560,1
133562,1
133564,1
133567,2
133577,8
133578,9
133619,1
133623,1
133659,2
133707,2
133717,9
133728,9
133866,9
133881,2
133889,2
133890,1
133912,1
133915,2
133919,9
133943,8
133944,2
133961,9
133970,10
134002,9
134006,9
134009,9
134023,2
134029,8
134049,9
134066,9
134070,2
134075,2
134077,1
134109,10
134125,1
134126,2
134127,1
134128,2
134134,9
134143,9
134152,2
134153,1
134158,8
134162,9
134167,9
134168,9
134288,10
134309,2
134327,2
134333,1
134335,1
134399,2
134431,10
134450,10
134531,8
134550,9
134626,9
134627,9
134704,10
134722,9
134728,2
134794,9
134860,9
134864,9
134896,1
134897,2
134898,1
134955,9
134957,10
134998,2
135000,2
135001,1
135001,1
135003,1
135009,9
135010,9
135028,10
135098,9
135146,2
135147,1
135151,10
135152,9
135154,9
135182,9
135250,2
135251,9
135328,10
135331,10
135382,10
135402,9
135437,2
135649,9
135650,1
135652,2
135665,2
135693,9
135797,8
135820,9
135860,8
135915,9
135918,10
135925,8
135926,1
135945,9
135960,2
135989,2
136028,10
136047,9
136051,10
136157,9
136188,9
136188,2
136189,1
136294,2
136315,9
136361,9
136363,2
136366,2
136369,2
136440,2
136445,1
136449,9
136559,9
136564,9
136585,2
136613,9
136625,9
136633,2
136710,2
136734,2
136738,1
136741,1
136755,2
136762,8
136771,2
136798,10
136810,1
136813,1
136815,2
136818,8
136829,10
136858,10
137035,9
137069,9
137137,9
137190,10
137195,10
137215,2
137220,1
137298,2
137348,2
137350,9
137350,2
137358,9
137377,8
137442,8
137484,2
137522,2
137582,9
137617,2
137618,1
137653,9
137662,2
137668,2
137712,2
137770,9
137788,8
137820,10
137821,2
137825,1
137849,10
137856,10
137884,8
137916,10
137952,1
137956,2
138006,9
138054,8
138135,9
138169,2
138211,9
138226,2
138228,2
138229,2
138333,2
138363,9
138376,10
138386,2
138392,1
138396,1
138473,8
138476,8
138490,10
138498,1
138505,9
138508,8
138571,10
138739,2
138786,2
138787,1
138811,1
138850,9
138916,8
138957,2
138991,9
139073,9
139108,2
139111,1
139123,9
139134,8
139147,10
139150,10
139152,10
139164,2
139196,10
139225,2
139228,1
139234,9
139261,2
139282,10
139311,2
139361,9
139405,9
139439,10
139442,10
139454,10
139570,9
139689,2
139729,2
139755,8
139813,9
139813,9
139849,9
140019,9
140021,1
140024,2
140028,9
140036,10
140159,2
140162,1
140202,9
140204,9
140210,8
140244,10
140252,9
140253,9
140291,9
140355,1
140493,8
140522,10
140576,2
140578,2
140580,1
140585,2
140587,1
140592,9
140715,2
140717,2
140721,1
140724,10
140805,9
140809,9
140871,9
140896,9
141031,2
141063,2
141068,1
141074,2
141075,1
141077,2
141079,2
141089,10
141099,1
141106,2
141201,9
141343,1
141346,1
141347,2
141355,10
141439,9
141464,8
141506,1
141509,2
141531,10
141574,10
141596,9
141628,10
141660,2
141695,10
141700,10
141705,9
141722,10
141728,9
141850,2
141851,2
141854,1
141873,10
141924,2
141938,2
142082,9
142089,1
142139,9
142143,9
142195,9
142207,10
142232,8
142245,9
142245,2
142246,1
142247,2
142248,1
142308,8
142325,9
142410,9
142516,9
142540,9
142558,2
142561,1
142625,1
142711,2
142716,1
142720,10
142748,10
142832,10
142850,9
142880,9
142898,10
142996,2
143005,8
143015,2
143019,1
143253,1
143255,1
143257,2
143259,2
143310,8
143351,10
143390,9
143401,9
143444,9
143487,10
143520,8
143541,2
143566,2
143568,1
143573,9
143586,10
143633,9
143643,8
143667,10
143671,2
143674,1
143685,10
143727,2
143755,9
143881,1
144025,9
144105,2
144155,10
144163,10
144186,8
144211,10
144267,10
144279,2
144285,2
144286,1
144287,2
144288,1
144289,8
144403,9
144486,10
144532,10
144551,8
144570,1
144575,9
144627,10
144680,8
144712,10
144754,2
144773,9
144807,1
144818,10
144850,2
144858,10
144912,9
144929,10
145183,1
145236,2
145240,8
145397,9
145421,9
145479,9
145704,8
145736,9
145740,2
146025,9
146036,8
146056,2
146058,1
146059,2
146060,1
146093,10
146157,2
146361,1
146379,9
146479,1
146480,2
146481,1
146543,2
146544,2
146545,1
146546,2
146548,1
146548,1
146551,9
146629,9
146632,8
146731,1
146733,2
146734,1
146735,2
146794,10
146848,9
147075,9
147108,10
147109,2
147142,10
147245,10
147253,2
147260,1
147324,1
147326,1
147359,2
147400,8
147419,10
147445,2
147446,1
147473,9
147485,1
147529,9
147611,8
147639,2
147640,1
147646,9
147667,1
147669,2
147733,10
147784,10
147788,2
147789,1
147826,1
147827,2
147838,8
147841,8
147860,9
147876,10
147963,2
147967,8
147994,9
147996,1
148006,9
148104,10
148290,9
148348,9
148418,10
148472,10
148526,2
148590,2
148610,2
148613,1
148623,10
148683,9
148852,9
148883,10
148910,2
148911,1
148917,9
148984,9
148986,9
148994,1
148995,2
148999,8
149057,9
149176,10
149391,10
149401,10
149515,10
149599,1
149623,2
149628,1
149701,2
149705,2
149784,10
149805,9
149829,9
149985,9
149986,2
149989,2
150001,10
150016,2
150095,2
150096,1
150102,1
150103,2
150104,1
150156,9
150158,9
150280,10
150319,2
150373,2
150379,10
150700,1
150734,9
150752,9
150814,10
150891,2
150895,1
150898,1
150951,2
150957,1
151033,10
151076,10
151174,9
151185,10
151239,1
151296,10
151346,2
151347,1
151349,2
151350,1
151422,2
151428,9
151483,10
151546,9
151587,1
151589,2
151590,1
151591,2
151609,1
151617,9
151621,2
151623,1
151629,2
151715,2
151719,1
151748,9
151787,2
151794,8
151845,10
151944,1
151947,1
151952,2
151984,10
151988,10
152020,2
152035,2
152036,1
152037,2
152038,1
152043,9
152045,10
152063,2
152065,2
152112,9
152123,2
152124,2
152222,1
152229,2
152296,10
152320,10
152331,9
152334,10
152334,8
152352,10
152372,9
152406,9
152458,10
152593,10
152655,9
152777,2
152861,2
152864,1
152865,2
152866,1
152915,9
152994,1
153090,9
153124,1
153127,1
153128,1
153128,10
153131,10
153200,10
153201,9
153271,1
153272,8
153280,2
153284,10
153349,10
153376,2
153380,1
153383,1
153516,2
153517,1
153521,10
153526,9
153536,9
153560,2
153581,1
153710,1
153726,10
153826,9
153867,9
153912,1
153913,10
153935,1
153936,2
153937,1
153938,2
153943,9
154116,9
154264,9
154345,2
154350,10
154362,2
154364,1
154390,9
154390,2
154685,2
154687,1
154806,1
154870,1
154871,2
154872,1
154873,2
154875,8
154906,9
154943,9
154986,2
155023,9
155186,9
155201,2
155217,2
155244,1
155268,1
155270,2
155271,1
155272,2
155342,10
155351,10
155351,10
155359,10
155405,2
155436,2
155507,1
155515,8
155516,9
155542,8
155794,10
155798,10
155866,2
155867,1
155918,9
155938,2
155943,1
155969,10
155983,2
155984,1
155986,2
155987,1
156101,10
156139,10
156141,2
156240,9
156254,10
156264,1
156311,10
156313,10
156411,1
156419,1
156422,1
156458,2
156468,9
156479,10
156573,2
156643,10
156802,9
156861,10
156891,10
156915,1
156916,1
156917,2
156918,1
156934,1
156935,2
156937,1
156954,2
157029,9
157153,9
157214,8
157218,10
157334,2
157338,1
157396,2
157636,9
157639,9
157650,2
157651,1
157653,2
157654,1
157676,8
157679,8
157743,2
157870,9
157871,10
157889,2
157890,1
157891,2
157892,1
157893,2
157916,10
157980,9
158001,8
158309,10
158336,2
158337,1
158364,1
158367,2
158378,9
158396,10
158527,1
158530,2
158531,1
158535,8
158536,8
158551,1
158556,9
158616,2
158619,1
158634,2
158635,1
158636,2
158637,1
158646,9
158647,10
158830,10
158844,2
158847,1
158994,9
159014,8
159038,9
159258,2
159261,1
159326,2
159329,1
159414,9
159419,10
159444,1
159464,10
159533,2
159539,1
159542,1
159848,2
159884,1
159885,2
160030,8
160424,1
160427,2
160429,1
160482,2
160498,10
160511,9
160516,9
160520,10
160573,8
160600,10
160712,2
160725,2
160726,1
160727,2
160728,1
160730,8
160795,1
160820,1
160872,10
160923,10
160931,10
160986,9
161040,10
161049,1
161050,2
161051,1
161052,2
161061,9
161203,1
161564,9
161588,1
161589,2
161596,9
161632,1
161634,2
161635,1
161640,8
161641,8
161709,8
161748,10
161839,2
161840,1
162031,10
162285,2
162286,1
162290,8
162303,8
162358,10
162418,10
162420,10
162555,9
162557,9
162637,1
162767,2
162771,8
162812,9
162905,8
162928,2
162929,1
162931,2
162932,1
162981,8
163229,2
163265,8
163281,2
163371,1
163411,1
163412,10
163416,9
163418,9
163533,8
163606,2
163620,1
163711,1
163716,2
163737,9
163746,8
163840,10
163880,10
163890,1
163892,1
163981,9
163981,2
164089,8
164147,1
164168,2
164171,2
164239,9
164278,10
164401,9
164582,10
164645,10
164647,10
164665,10
164667,10
164697,10
164700,10
164705,1
164706,2
164708,1
164709,2
164768,2
164827,1
164829,1
164831,2
164836,2
164837,1
164900,9
164954,9
164961,2
164962,1
164966,10
164966,2
164967,1
165025,10
165073,10
165091,1
165093,1
165096,1
165171,9
165186,1
165187,2
165189,1
165192,2
165198,9
165592,2
165660,8
165765,1
165768,1
165769,2
165771,1
165772,2
165773,8
165776,8
165901,9
166181,10
166183,10
166185,10
166201,10
166252,9
166278,2
166280,1
166281,2
166283,1
166284,8
166317,9
166332,10
166336,1
166339,1
166340,1
166341,2
166342,1
166343,2
166367,9
166439,8
166571,10
166621,1
166623,2
166627,8
166641,2
166748,2
166751,8
166881,9
166927,8
166942,10
167024,1
167026,2
167027,1
167041,9
167068,8
167084,2
167087,1
167168,2
167170,1
167177,10
167353,1
167354,1
167355,1
167356,1
167364,2
167500,2
167544,2
167547,1
167556,8
167616,9
167814,8
167828,9
168078,1
168081,1
168083,2
168084,1
168085,2
168224,9
168246,1
168250,2
168279,10
168401,10
168410,10
168492,9
168687,9
168689,9
168726,2
168730,1
168912,8
168936,10
168973,10
169051,1
169053,1
169056,2
169071,9
169073,9
169086,2
169468,1
169469,2
169471,1
169472,2
169485,10
169528,2
169531,1
169536,2
169551,10
169621,2
169622,1
169623,2
169662,9
169737,9
169761,2
169807,9
169914,9
169968,2
170056,10
170059,10
170099,2
170101,1
170102,2
170104,2
170105,1
170120,10
170130,8
170133,9
170155,9
170188,10
170207,10
170244,10
170262,2
170265,1
170279,10
170354,1
170356,2
170358,1
170359,2
170370,9
170436,10
170444,10
170447,10
170449,9
170596,2
170600,1
170736,10
170870,9
171028,9
171207,2
171212,2
171266,10
171350,8
171385,8
171435,1
171516,2
171524,1
171538,10
171758,2
171759,1
171760,2
171761,1
171766,9
171803,10
171808,10
171988,10
172122,2
172861,9
173008,2
173011,1
173021,10
173132,10
173187,1
173188,2
173189,1
173211,2
173213,1
173214,2
173392,2
173445,10
173458,10
173607,2
173635,10
173638,10
173728,2
173730,1
173731,2
173733,1
173752,10
173823,2
173895,2
173896,1
173897,2
173898,1
173907,9
173960,10
173965,10
174516,9
174529,2
174533,2
174642,9
174668,8
174669,8
174852,2
174856,1
174906,9
174973,9
174984,2
175139,10
175276,10
175276,2
175277,1
175299,9
175424,10
175635,2
175637,2
175650,10
175796,1
175799,1
175800,2
175801,1
175804,8
175807,8
175996,9
176689,1
176701,10
176739,2
176767,1
176769,2
176770,1
176813,9
176947,10
176962,10
177229,10
177433,10
177506,1
177513,8
177880,1
177882,2
177883,1
178060,2
178061,1
178552,9
178709,1
178712,1
178721,10
178824,2
178825,1
179211,1
179407,10
179476,1
179478,2
179562,10
179587,9
179596,1
179599,1
179607,9
179624,2
179691,10
179700,10
179844,8
179873,2
179877,1
179879,1
180364,10
180368,10
180396,1
180397,2
180398,2
180399,10
180432,9
180478,10
180520,1
180534,2
180751,10
180947,10
180966,2
181023,1
181024,1
181025,1
181026,1
181211,8
181214,8
181216,8
181427,8
181475,9
181502,2
181522,10
182222,1
182253,10
182507,10
182787,2
182824,1
182829,2
182899,8
182900,8
183019,9
183462,1
183480,10
183568,2
183579,9
183666,1
183668,2
183671,1
183672,2
183673,1
183677,9
184258,1
184261,1
184264,2
184284,9
184344,9
184459,9
184882,2
184889,1
184901,10
184905,10
184912,9
184975,1
185044,2
185079,2
185093,10
185099,10
185169,10
185418,10
185437,1
185440,2
187900,10
188029,9
188894,10
188946,9
189075,1
189376,2
189563,10
189780,10
189842,1
189855,2
192076,10
192079,10
192081,10
192208,10
192452,10
192514,2
192516,1
192555,8
192563,8
192819,1
192820,2
192822,1
192832,9
193538,9
193663,2
193668,1
193965,2
193967,2
194336,1
194354,1
194446,9
194480,2
194484,1
196176,10
197621,10
