time,event
9250,4
9255,1
9260,1
9265,4
9290,4
9310,1
9315,4
9335,1
9340,11
9350,11
9365,1
9380,1
9390,1
9405,1
9435,1
9460,1
9490,1
9495,4
9515,1
9520,4
9545,4
9565,1
9620,1
9655,11
9675,1
9730,4
9730,1
9745,1
9770,4
9800,1
9810,4
9835,4
9855,1
9865,11
9870,1
9875,4
9875,11
9875,4
9885,11
9900,4
9900,4
9940,4
9990,11
10030,11
10085,11
10230,4
10320,11
10445,11
10455,11
10505,11
10510,11
10560,11
10635,4
10660,4
10680,1
10695,1
10750,1
10755,4
10780,4
10800,1
10855,1
10905,11
10910,1
10925,1
10980,1
10985,4
11010,4
11035,4
11055,1
11110,1
11165,1
11170,4
11195,4
11220,4
11245,4
11270,4
11295,4
11315,1
11330,1
11385,1
11420,11
11440,1
11455,1
11475,11
11510,1
11565,1
11620,1
11625,4
11715,11
11840,11
11850,11
11990,11
12000,11
12035,11
12055,11
12065,11
12090,11
12120,11
12130,11
12235,4
12255,1
12255,11
12310,1
12365,1
12420,1
12435,1
12450,1
12505,1
12560,1
12575,1
12630,1
12685,1
12740,1
12745,4
12765,1
12770,4
12810,4
12830,11
13045,4
13060,4
13070,4
13080,1
13085,4
13110,4
13125,4
13130,1
13145,1
13145,1
13200,1
13200,1
13205,4
13230,4
13250,1
13255,1
13260,4
13285,4
13305,1
13310,4
13350,4
13360,1
13375,4
13375,11
13385,11
13415,1
13430,1
13435,4
13440,11
13495,11
13545,4
13550,11
13565,1
13605,11
13615,11
13620,1
13625,11
13635,11
13675,1
13690,11
13730,1
13735,4
13745,11
13760,4
13785,4
13805,1
13860,1
13870,11
13915,1
13925,11
13970,1
14025,1
14065,11
14080,1
14095,1
14110,1
14165,1
14220,1
14225,4
14250,4
14275,4
14285,11
14295,11
14300,4
14320,1
14375,1
14430,1
14435,4
14455,1
14460,4
14485,4
14510,4
14580,11
14590,11
14600,11
14610,11
14645,11
14665,11
14675,11
14730,11
14740,11
14810,11
14820,11
14875,11
14930,11
14940,11
14945,11
15020,4
15045,4
15070,4
15095,4
15115,1
15120,4
15145,4
15170,4
15195,4
15220,4
15330,4
15350,1
15405,1
15420,1
15455,11
15475,1
15490,1
15505,1
15520,1
15575,1
15590,1
15595,4
15665,11
15705,4
15720,11
15730,4
15730,11
15740,11
15750,1
15760,11
15765,1
15815,4
15820,1
15825,4
15840,4
15865,4
15890,4
15985,11
16000,4
16040,11
16110,4
16115,4
16135,1
16135,4
16190,1
16245,1
16245,4
16250,4
16265,1
16270,4
16290,1
16295,4
16315,1
16340,11
16370,1
16425,1
16480,1
16485,4
16505,1
16520,1
16575,1
16630,1
16635,4
16660,4
16700,4
16725,4
16745,1
16760,1
16780,11
16815,1
16830,1
16835,11
16885,1
16890,11
16900,11
16910,11
16940,1
16965,11
16995,1
17050,1
17105,1
17120,1
17175,1
17190,1
17245,1
17300,1
17355,1
17410,1
17425,1
17440,1
17445,4
17470,4
17480,11
17490,1
17535,11
17545,1
17600,1
17615,1
17630,1
17680,4
17685,1
17705,4
17740,1
17745,4
17745,4
17770,4
17770,4
17790,1
17790,1
17795,4
17815,1
17845,1
17870,1
17900,1
17915,1
17925,1
17930,4
17970,4
17970,1
17985,1
17995,4
18020,4
18040,1
18045,4
18060,4
18100,4
18125,4
18155,4
18180,4
18205,4
18225,1
18230,4
18235,4
18260,4
18270,4
18280,1
18295,4
18315,1
18320,4
18335,1
18340,1
18345,4
18350,1
18365,1
18405,1
18420,1
18460,1
18475,1
18515,1
18530,1
18570,1
18575,4
18585,1
18595,1
18600,1
18650,1
18655,1
18705,1
18710,1
18715,4
18720,1
18740,4
18760,1
18775,1
18815,1
18830,1
18830,1
18885,1
18885,1
18940,1
18940,1
18945,4
18970,4
18995,4
18995,1
19000,11
19010,1
19015,1
19025,1
19070,1
19080,1
19085,4
19110,4
19125,1
19180,1
19200,11
19235,1
19250,1
19255,11
19305,1
19330,4
19355,4
19360,1
19365,4
19380,4
19390,4
19415,4
19420,4
19440,4
19465,4
19485,1
19500,1
19515,11
19515,1
19520,4
19530,4
19555,4
19560,4
19570,11
19575,1
19580,4
19580,1
19620,4
19635,1
19640,1
19655,1
19690,1
19695,11
19710,1
19715,4
19735,1
19745,1
19790,1
19800,1
19845,1
19855,1
19885,11
19895,11
19900,1
19910,1
19955,1
19965,1
19970,1
19980,1
20025,1
20035,1
20040,4
20065,4
20080,1
20090,1
20105,4
20125,1
20135,1
20140,4
20140,1
20145,1
20165,4
20185,1
20190,4
20195,1
20200,1
20210,11
20215,4
20235,1
20250,1
20250,1
20255,1
20265,11
20265,1
20275,11
20280,1
20305,1
20310,1
20320,1
20325,4
20335,1
20350,4
20350,4
20365,1
20370,4
20375,4
20390,1
20390,1
20405,1
20440,11
20445,1
20460,1
20475,1
20485,4
20495,11
20500,1
20510,4
20530,1
20535,4
20550,11
20550,4
20555,1
20555,1
20570,1
20575,4
20595,1
20610,1
20610,1
20610,1
20615,4
20625,1
20635,1
20640,4
20640,1
20660,1
20665,1
20675,1
20695,1
20700,4
20720,1
20730,1
20745,1
20750,4
20775,1
20775,4
20790,11
20800,4
20830,1
20835,4
20840,4
20845,11
20860,4
20885,4
20900,11
20905,1
20910,11
20960,1
20965,11
21015,1
21020,4
21020,4
21045,4
21065,11
21065,1
21090,11
21120,1
21145,11
21175,1
21180,11
21200,11
21230,1
21285,1
21305,11
21340,1
21395,1
21450,1
21505,1
21510,4
21670,11
21820,11
21830,11
21840,11
21850,11
21860,11
21915,11
22185,11
22220,11
22240,11
22275,11
22285,11
22755,11
22800,11
22810,11
22855,11
22930,4
22935,11
22970,4
22990,1
23045,1
23095,11
23100,1
23105,4
23125,1
23150,11
23180,1
23205,11
23215,11
23235,1
23290,4
23290,1
23305,1
23315,4
23360,1
23415,1
23425,4
23450,4
23470,1
23475,4
23490,4
23500,4
23520,1
23525,4
23530,4
23545,1
23600,1
23655,1
23660,4
23680,1
23690,11
23735,1
23765,4
23785,1
23790,1
23840,1
23845,1
23860,1
23875,1
23880,4
23895,1
23900,1
23910,1
23915,4
23915,1
23970,1
24025,1
24025,4
24050,4
24075,4
24080,1
24095,1
24100,4
24100,4
24120,1
24125,4
24125,4
24150,4
24150,4
24170,1
24175,4
24200,4
24225,1
24240,4
24260,1
24280,1
24295,1
24315,1
24350,1
24370,1
24405,1
24425,1
24430,4
24450,1
24460,1
24505,1
24515,1
24520,1
24570,1
24575,1
24585,1
24590,1
24595,4
24620,4
24640,1
24645,4
24685,4
24695,1
24700,4
24720,1
24725,4
24750,4
24775,1
24775,4
24815,4
24830,1
24855,4
24880,4
24885,1
24940,1
24945,4
24955,11
24970,11
24970,4
24980,11
24990,11
25080,11
25135,11
25145,11
25150,4
25175,4
25285,4
25305,1
25320,1
25375,1
25430,1
25445,1
25470,11
25500,1
25505,11
25515,1
25570,1
25575,4
25600,4
25620,1
25660,11
25670,11
25675,1
25680,4
25700,1
25725,11
25755,1
25760,4
25780,11
25790,4
25810,1
25835,11
25845,11
25850,11
25865,1
25900,11
25905,11
25910,11
25920,1
25960,11
25975,1
25985,11
25990,1
26015,11
26040,11
26045,1
26070,11
26100,1
26115,4
26140,4
26145,4
26155,1
26160,4
26165,4
26185,4
26185,1
26200,4
26200,1
26205,4
26225,4
26250,4
26275,11
26275,4
26295,11
26300,4
26320,1
26375,1
26430,1
26445,1
26500,1
26515,1
26570,1
26625,1
26630,4
26655,4
26680,4
26720,4
26745,4
26810,11
26885,4
26905,1
26920,1
26925,4
26965,4
26975,1
26980,4
26985,1
27040,1
27055,1
27070,1
27075,4
27090,4
27100,4
27115,4
27135,1
27190,1
27245,1
27250,4
27260,11
27270,11
27280,11
27295,11
27305,11
27335,11
27340,11
27435,11
27465,11
27480,4
27500,1
27555,1
27560,11
27590,11
27600,11
27610,1
27625,1
27640,1
27655,1
27710,1
27765,1
27820,11
27820,1
27875,11
27875,1
27880,4
27905,4
27930,11
27940,11
27945,4
27965,1
28020,1
28075,1
28075,11
28085,11
28090,1
28115,11
28125,11
28135,11
28145,1
28190,11
28200,1
28215,1
28230,1
28235,4
28260,4
28280,1
28335,1
28340,4
28360,1
28375,1
28380,4
28405,4
28425,1
28455,11
28480,1
28495,1
28550,1
28600,11
28605,1
28610,4
28630,1
28645,1
28660,1
28665,4
28690,4
28705,11
28715,11
28730,4
28755,4
28795,4
28815,1
28840,11
28870,1
28895,11
28905,11
28925,1
28960,11
28980,1
29015,11
29025,11
29035,1
29090,1
29100,4
29125,4
29145,1
29150,4
29200,1
29240,11
29255,1
29310,1
29325,1
29380,1
29435,1
29475,11
29490,1
29545,1
29600,11
29600,1
29610,11
29615,1
29630,1
29645,1
29650,4
29665,11
29690,4
29730,4
29750,1
29755,11
29805,1
29810,4
29835,4
29860,4
29860,1
29875,1
29885,4
29930,1
29985,1
29995,4
30020,4
30040,1
30045,4
30045,4
30085,4
30110,4
30125,11
30135,11
30150,4
30175,4
30190,11
30195,1
30250,1
30270,11
30305,1
30310,4
30325,11
30330,1
30335,11
30385,1
30390,4
30390,11
30400,11
30410,11
30410,1
30420,11
30425,1
30480,1
30535,1
30545,11
30590,1
30620,4
30645,1
30660,1
30715,1
30730,4
30770,4
30770,1
30785,1
30790,1
30805,1
30810,4
30830,1
30840,1
30885,1
30895,1
30900,4
30940,1
30990,11
30995,1
31000,11
31050,1
31055,11
31065,1
31065,11
31075,11
31085,11
31095,11
31120,1
31145,11
31150,11
31175,1
31200,11
31230,1
31285,1
31290,4
31310,1
31315,4
31355,4
31380,4
31400,1
31455,1
31470,1
31525,1
31540,1
31555,1
31610,1
31665,1
31665,11
31675,11
31685,11
31715,11
31720,1
31735,1
31770,11
31780,11
31790,1
31810,11
31820,11
31830,11
31835,11
31845,1
31860,1
31865,4
31885,11
31885,1
31895,11
31905,11
31910,4
31935,4
31940,1
31995,1
32000,4
32025,11
32025,4
32135,4
32155,1
32170,1
32185,1
32190,4
32215,4
32220,11
32240,4
32265,4
32420,11
32425,11
32435,11
32475,11
32490,11
32530,11
32540,11
32550,11
32605,11
32615,11
32655,11
32665,11
32720,11
32730,11
32735,11
32785,11
32840,11
32895,11
32950,11
32960,11
32970,11
33025,11
33220,11
33250,11
33275,11
33350,4
33375,4
33465,11
33475,11
33485,11
33510,11
33540,11
33585,4
33595,11
33605,1
33605,11
33635,11
33645,11
33655,11
33660,11
33660,1
33675,1
33710,11
33720,11
33730,1
33775,11
33785,1
33800,1
33855,1
33870,1
33925,1
33980,1
33995,1
34050,1
34055,4
34075,1
34130,1
34145,1
34175,11
34200,1
34255,1
34290,11
34300,11
34310,1
34320,4
34345,4
34365,1
34365,1
34420,1
34420,1
34435,1
34440,4
34475,1
34530,11
34530,1
34585,1
34600,1
34655,1
34710,1
34765,1
34820,1
34825,4
34845,1
34900,1
34955,1
35010,1
35065,1
35120,1
35175,1
35230,1
35245,1
35300,1
35320,11
35355,1
35375,11
35385,11
35410,1
35465,1
35520,1
35575,1
35630,1
35635,4
35655,1
35710,1
35715,4
35735,1
35740,4
35765,4
35785,1
35840,1
35895,1
35900,11
35950,1
36005,1
36045,4
36055,11
36060,1
36065,1
36115,1
36120,4
36120,1
36175,1
36180,4
36205,4
36210,11
36230,4
36255,4
36285,4
36290,11
36295,4
36300,11
36305,1
36320,1
36320,4
36340,1
36375,1
36395,1
36400,4
36425,11
36430,1
36435,11
36440,4
36445,1
36465,4
36490,4
36500,1
36530,4
36550,1
36555,4
36555,1
36575,1
36580,4
36600,1
36610,1
36615,4
36615,1
36620,4
36630,11
36645,4
36670,4
36695,4
36705,11
36705,4
36725,1
36740,1
36795,1
36810,1
36830,11
36840,11
36855,11
36865,1
36865,11
36920,1
36975,1
36990,1
37045,1
37050,4
37105,11
37280,11
37380,11
37455,4
37480,4
37500,1
37515,1
37520,4
37610,11
37620,11
37685,4
37705,1
37710,4
37795,11
37820,4
37870,4
37890,1
37905,1
37930,4
37950,1
37960,1
37965,1
38015,1
38020,1
38070,1
38075,4
38075,1
38085,11
38115,4
38130,1
38135,11
38140,11
38185,1
38210,4
38215,4
38225,4
38235,4
38240,1
38240,4
38245,4
38245,1
38260,4
38270,4
38285,4
38300,1
38305,1
38355,1
38360,11
38360,1
38370,11
38375,1
38400,11
38410,1
38415,4
38430,1
38485,1
38505,11
38525,11
38540,1
38555,1
38610,1
38625,1
38650,11
38680,1
38705,11
38715,11
38735,1
38750,1
38805,1
38810,4
38840,11
38850,4
38850,11
38870,1
38875,4
38895,1
38900,4
38905,11
38925,4
38945,1
38960,11
39000,1
39015,1
39020,11
39030,11
39030,1
39045,1
39050,4
39075,4
39085,11
39095,1
39150,1
39155,4
39180,4
39205,4
39245,4
39270,4
39290,1
39345,1
39400,1
39455,1
39475,11
39485,11
39510,1
39525,1
39540,1
39595,1
39610,1
39610,11
39625,1
39630,4
39650,1
39665,1
39680,1
39685,4
39685,4
39705,1
39710,4
39720,1
39775,1
39830,1
39870,11
39885,1
39890,4
39895,11
39915,4
39940,4
39945,4
39970,4
39990,1
40020,11
40030,11
40030,11
40045,1
40050,4
40070,1
40085,11
40085,11
40095,11
40105,11
40125,1
40140,1
40150,11
40160,11
40195,1
40215,11
40250,1
40255,4
40270,11
40275,1
40280,4
40300,1
40325,11
40355,1
40360,4
40380,1
40435,1
40490,1
40545,1
40600,11
40600,1
40605,4
40625,1
40655,11
40665,11
40665,11
40675,11
40680,1
40720,11
40730,11
40735,1
40790,1
40795,4
40805,4
40820,4
40830,4
40855,4
40860,4
40880,1
40895,1
40910,1
40915,4
40945,11
41000,11
41025,4
41055,11
41110,11
41115,11
41170,11
41190,11
41235,11
41245,4
41270,4
41295,4
41315,1
41320,4
41345,11
41490,4
41510,1
41515,4
41555,4
41575,1
41590,1
41640,4
41645,1
41660,1
41675,1
41680,4
41700,1
41700,1
41715,1
41750,11
41755,1
41770,1
41805,11
41810,1
41825,1
41840,1
41865,1
41870,4
41895,1
41910,1
41925,1
41930,4
41950,1
41965,1
41970,4
41980,4
41995,4
42020,4
42070,11
42210,11
42265,11
42270,4
42275,11
42290,1
42305,1
42335,11
42345,11
42360,1
42400,11
42415,1
42470,1
42475,4
42500,4
42525,4
42545,1
42560,4
42585,4
42595,11
42600,1
42605,11
42605,1
42610,4
42635,4
42655,1
42675,4
42680,4
42700,1
42700,4
42710,1
42720,1
42755,1
42765,1
42775,1
42780,4
42805,4
42810,1
42820,1
42825,11
42825,1
42865,1
42875,1
42880,1
42880,1
42885,4
42905,1
42930,1
42935,1
42950,1
42960,1
42985,1
43005,1
43015,1
43040,1
43055,1
43060,1
43070,1
43085,1
43110,1
43115,1
43140,1
43165,1
43170,1
43195,1
43220,1
43225,1
43230,4
43250,1
43250,1
43255,4
43275,1
43280,4
43295,4
43300,1
43305,1
43310,4
43315,1
43320,4
43330,1
43345,4
43355,1
43370,4
43385,1
43395,4
43410,1
43415,1
43430,1
43435,4
43440,1
43460,4
43465,1
43480,1
43495,1
43495,1
43500,4
43510,1
43550,1
43565,1
43565,1
43580,1
43590,11
43620,1
43635,1
43645,11
43655,11
43675,1
43680,4
43690,1
43705,1
43705,4
43710,4
43730,4
43735,4
43755,4
43775,4
43780,4
43800,4
43805,4
43825,4
43830,4
43855,4
43880,4
43905,4
43915,11
43925,1
43930,4
43950,1
43970,11
44005,1
44025,11
44060,1
44065,4
44105,4
44145,4
44170,4
44190,1
44245,1
44260,1
44315,1
44330,1
44385,1
44440,1
44455,1
44510,1
44540,11
44550,11
44565,1
44620,1
44625,4
44645,1
44700,1
44715,1
44770,1
44825,1
44880,1
44935,1
44950,1
45005,1
45060,1
45065,11
45075,11
45075,1
45130,1
45135,4
45155,1
45160,4
45180,1
45220,4
45235,1
45240,1
45290,1
45295,1
45305,1
45310,4
45310,1
45335,4
45360,11
45360,4
45365,1
45400,4
45415,11
45420,1
45420,1
45425,4
45450,4
45475,1
45475,4
45480,4
45505,4
45530,4
45540,11
45550,1
45565,11
45595,11
45605,1
45660,1
45675,1
45685,11
45730,1
45785,1
45790,4
45810,11
45820,11
45830,4
45850,1
45855,4
45875,1
45875,11
45890,1
45930,11
45940,11
45945,1
46000,1
46005,4
46095,11
46105,11
46180,4
46200,1
46215,1
46220,4
46240,1
46245,4
46270,4
46290,1
46295,4
46455,11
46465,11
46475,11
46665,11
46720,11
46795,4
46885,11
46895,11
46905,11
47120,11
47495,11
47505,11
47515,11
47635,11
48100,11
48150,11
48160,11
48615,11
48675,11
48690,4
48715,4
48730,11
48740,4
48875,4
48900,4
48920,4
48935,11
49010,11
49040,11
49060,11
49065,11
49075,11
49080,4
49085,11
49095,11
49105,4
49145,4
49170,4
49210,4
49235,11
49245,11
49255,11
49370,11
49495,11
49570,4
49610,4
49635,4
49675,4
49695,1
49750,1
49805,1
49860,1
49915,1
49970,1
50025,1
50040,1
50045,4
50065,1
50120,1
50175,1
50190,1
50205,1
50210,4
50235,4
50260,4
50285,4
50310,4
50335,4
50425,11
50435,11
50770,11
50895,11
50905,11
50950,11
50960,11
50960,11
51035,4
51075,4
51100,4
51120,1
51175,1
51230,1
51285,11
51285,1
51340,1
51395,1
51410,1
51415,4
51440,4
51475,11
51480,4
51505,4
51525,1
51580,1
51600,11
51620,11
51635,1
51690,1
51695,4
51805,4
51915,4
51940,4
52050,4
52070,1
52085,1
52135,11
52140,1
52195,1
52250,1
52305,1
52305,11
52360,11
52360,1
52370,11
52375,1
52380,11
52430,1
52455,4
52475,1
52485,1
52490,4
52515,4
52530,1
52585,1
52605,11
52640,1
52645,4
52650,11
52665,1
52705,11
52720,1
52730,11
52775,1
52830,1
52830,11
52855,11
52885,11
52885,1
52910,11
52940,1
52945,4
52970,4
52985,4
53005,1
53010,4
53080,4
53100,11
53105,4
53125,1
53125,11
53130,4
53155,11
53170,4
53210,11
53210,4
53230,1
53265,11
53275,11
53285,1
53285,11
53300,1
53340,11
53355,1
53400,11
53410,1
53410,11
53415,4
53425,1
53440,4
53480,4
53480,1
53485,4
53505,1
53510,4
53535,1
53550,4
53570,1
53590,4
53590,1
53605,1
53610,1
53620,1
53625,4
53625,1
53645,1
53665,1
53670,4
53680,1
53695,4
53700,1
53715,1
53720,4
53730,1
53735,1
53760,4
53780,1
53785,1
53790,1
53795,4
53800,1
53820,4
53835,1
53840,1
53855,1
53870,1
53875,4
53890,1
53895,1
53915,4
53935,1
53940,4
53945,1
53950,1
53955,4
54000,1
54055,1
54070,1
54075,4
54095,1
54110,1
54115,11
54115,4
54125,11
54135,11
54145,11
54155,4
54170,11
54175,1
54225,11
54230,1
54285,1
54290,4
54315,4
54340,4
54360,1
54415,1
54470,1
54525,1
54580,1
54635,1
54690,1
54740,11
54745,1
54760,1
54795,11
54815,1
54820,4
54840,1
54845,4
54850,11
54860,11
54915,11
54925,11
54935,11
54935,11
54945,11
54945,11
54955,11
55010,11
55085,4
55105,1
55120,1
55125,4
55155,11
55165,4
55185,1
55200,1
55215,1
55230,1
55230,4
55255,4
55280,4
55285,1
55340,1
55370,11
55395,1
55450,1
55460,11
55505,1
55535,4
55555,1
55560,4
55560,1
55585,4
55610,4
55615,1
55630,1
55650,4
55685,1
55740,1
55760,4
55785,4
55795,1
55810,1
55825,4
55845,1
55865,1
55880,1
55885,11
55900,1
55905,4
55935,1
55940,4
55960,4
55980,4
55985,4
56000,1
56005,1
56015,4
56020,1
56035,1
56035,1
56040,4
56040,4
56055,1
56060,4
56065,4
56105,4
56130,11
56145,4
56170,4
56175,11
56190,1
56230,11
56240,4
56245,1
56250,4
56255,11
56260,1
56275,1
56285,11
56290,4
56310,11
56330,1
56345,1
56360,4
56380,1
56400,1
56405,4
56425,1
56430,4
56435,1
56450,1
56450,11
56455,4
56480,4
56490,1
56505,11
56505,1
56520,1
56520,4
56560,11
56575,1
56590,1
56630,4
56645,1
56655,4
56680,4
56700,1
56755,1
56810,1
56840,11
56865,1
56880,1
56895,11
56935,1
56990,1
57005,1
57060,1
57075,11
57115,1
57130,11
57170,1
57205,4
57225,1
57225,1
57240,1
57245,4
57265,1
57280,1
57280,1
57335,1
57335,1
57340,4
57390,1
57410,11
57445,1
57450,4
57470,1
57500,11
57525,1
57530,4
57555,4
57645,11
57925,11
57935,11
57945,11
58015,11
58025,11
58160,11
58170,11
58180,11
58255,4
58275,1
58330,1
58385,1
58440,1
58460,11
58495,1
58500,4
58520,1
58575,1
58630,1
58685,1
58740,1
58745,4
58765,1
58770,4
58845,11
58880,4
58900,11
58900,1
58905,4
58910,11
58920,11
58975,11
58995,11
59005,11
59030,11
59060,11
59105,4
59195,11
59435,11
59460,11
59470,11
59985,11
60055,11
60080,11
60090,11
60455,11
60465,11
60540,4
60565,4
60590,4
60610,1
60615,4
60640,4
60660,1
60675,1
60690,1
60745,1
60800,1
60815,1
60870,1
60925,1
60980,1
61035,1
61075,11
61085,11
61090,1
61140,11
61145,1
61160,1
61175,1
61230,1
61235,4
61265,11
61275,4
61275,11
61385,4
61410,4
61420,4
61440,1
61495,1
61500,4
61500,11
61510,11
61520,1
61525,4
61550,4
61555,11
61610,11
61615,11
61625,11
61640,11
61665,11
61700,4
61725,4
61815,11
61870,11
62085,4
62125,4
62145,1
62155,11
62160,1
62165,11
62175,11
62215,1
62230,11
62270,1
62325,1
62330,4
62355,4
62395,4
62420,4
62440,1
62495,1
62530,11
62550,1
62585,11
62605,1
62610,4
62630,1
62685,1
62700,1
62755,1
62810,1
62865,1
62920,1
62925,4
62945,1
63000,1
63005,4
63030,4
63055,4
63080,4
63100,11
63110,11
63120,11
63170,11
63190,11
64140,11
64190,11
64195,11
64245,11
64255,11
64260,11
64405,4
64445,4
64470,4
64495,4
64520,4
64535,11
64590,11
64600,11
64610,11
64620,11
64655,11
64665,11
64695,4
64710,11
64720,11
64735,4
64755,1
64770,1
64775,4
64795,1
64795,4
64835,11
64835,4
64850,1
64875,4
64895,1
64900,4
64905,1
64910,4
64925,4
64950,4
64970,1
65025,1
65030,4
65030,11
65050,1
65065,1
65070,11
65080,1
65085,11
65135,1
65140,11
65150,1
65165,1
65220,11
65220,1
65235,1
65290,1
65305,1
65360,1
65415,11
65415,1
65430,1
65485,1
65490,4
65540,1
65580,11
65585,11
65590,11
65595,1
65600,11
65650,1
65655,11
65705,1
65760,1
65775,1
65790,1
65815,4
65845,1
65850,4
65870,1
65905,11
65925,1
65940,4
65960,11
65965,4
65980,1
65990,4
66010,1
66015,11
66035,1
66065,1
66090,1
66095,4
66120,1
66125,4
66160,4
66185,11
66235,4
66255,1
66270,4
66310,1
66360,11
66365,1
66370,11
66380,1
66385,4
66410,4
66430,1
66485,1
66500,1
66505,4
66530,4
66555,4
66645,11
66700,11
66705,11
66710,11
66720,11
66730,11
66760,11
66790,4
66815,11
66880,11
66890,11
66960,4
66985,4
67025,4
67045,1
67100,1
67155,1
67170,1
67225,1
